name,latitude,longitude,tag,score
반포지하차도,37.509856,126.998781,터널,1
상계지하차도,37.6616995,127.0524665,터널,1
성수대교북단지하차도,37.538672000000005,127.0407165,터널,1
수락지하차도,37.68672,127.055476,터널,1
수서지하차도,37.4929655,127.100191,터널,1
암사지하차도,37.554854,127.1245095,터널,1
일원지하차도,37.486201,127.075589,터널,1
잠두봉지하차도,37.5445345,126.9122895,터널,1
중랑교동측언더패스,37.5928665,127.0711195,터널,1
중랑교서측언더패스,37.5928805,127.0694555,터널,1
염창지하차도,37.5544975,126.8750365,터널,1
한강대교동측지하차도,37.519839,126.9667555,터널,1
구룡지하차도,37.471669,127.051459,터널,1
금하지하차도,37.451755,126.8929275,터널,1
월계1교 상행 언더패스,37.6330085,127.063653,터널,1
월계1교 하행 언더패스,37.632486,127.0626075,터널,1
월릉교 상행 언더패스,37.6164625,127.072065,터널,1
월릉교 하행 언더패스,37.6159285,127.0705275,터널,1
도봉지하차도,37.65387,127.0524315,터널,1
초안산지하차도,37.6367815,127.0583085,터널,1
염곡동서지하차도,37.466419,127.043984,터널,1
망원초록길지하차도,37.5511465,126.9021755,터널,1
헌화터널,37.4558855,127.0410725,터널,1
방화터널,37.580412,126.817504,터널,1
도림천 지하차도,37.4683995,126.946839,터널,1
Ramp-D터널,37.468172,126.9483485,터널,1
관악터널,37.4535705,126.9273745,터널,1
봉천터널,37.469849,126.965702,터널,1
서초터널,37.4667195,127.0032095,터널,1
용마지하차도,37.580468,127.093654,터널,1
용마터널,37.5785225,127.10774,터널,1
우면산터널,37.4723975,127.015552,터널,1
장지 지하차도,37.4857925,127.1365525,터널,1
남산별관 진입터널,37.5565495,126.992103,터널,1
서부간선지하도로,37.502295,126.888096,터널,1
중앙지하보차도,37.574282,126.976859,터널,1
지하차도,37.5667895,126.987224,터널,1
한남2동지하차도,37.53459599999999,127.000024,터널,1
갈월지하차도,37.5449945,126.971153,터널,1
신용산지하차도,37.5312495,126.966022,터널,1
이촌지하차도,37.5178265,126.9832785,터널,1
행당지하보차도,37.55867,127.038911,터널,1
금호동4가 지하차도,37.5480655,127.026121,터널,1
가람교지하차도,37.5511725,127.053808,터널,1
광장중앞 지하차도,37.54622,127.1010375,터널,1
군자지하차도,37.560544,127.0707395,터널,1
동부지하차도,37.6049,127.0687475,터널,1
만남지하차도,37.574784,127.0437375,터널,1
신이문지하차도,37.6007205,127.0667875,터널,1
장안교 지하차도,37.580188,127.07597,터널,1
회기역앞파전골목지하보차도,37.589084,127.0566915,터널,1
답십리 두산아파트 박스터널 지하차도,37.570269,127.059476,터널,1
외대앞역지하차도,37.59545850000001,127.0628195,터널,1
상봉지하차도,37.5982605,127.087904,터널,1
동선지하차도,37.595423,127.0200965,터널,1
수녀원앞 굴다리,37.6122015,127.0034575,터널,1
청덕초교앞 굴다리,37.6115085,127.0013875,터널,1
오패산터널,37.6307545,127.0289535,터널,1
가인지하차도,37.6597255,127.0450805,터널,1
방학로터널,37.6622915,127.016842,터널,1
공릉지하차도,37.631669,127.0673615,터널,1
노원길지하박스차도,37.637009000000006,127.079699,터널,1
덕릉고개 지하차도,37.6775475,127.09238,터널,1
중계로지하차도,37.6410185,127.0829535,터널,1
은평터널,37.5886555,126.9030525,터널,1
연희동 굴다리,37.5655475,126.9280655,터널,1
양화진 지하보차도,37.5458085,126.911107,터널,1
구로큰길,37.497548,126.886914,터널,1
오류지하차도,37.4934345,126.8404885,터널,1
구일역앞지하보차도,37.497052,126.871502,터널,1
밤동산터널,37.502882,126.886041,터널,1
박미지하차도,37.438146,126.9041,터널,1
삼성산1터널,37.4549325,126.910868,터널,1
삼성산2터널,37.4539845,126.913511,터널,1
상도지하차도,37.502255000000005,126.946316,터널,1
신상도지하차도,37.5006655,126.9450675,터널,1
고구동산 지하차도,37.508914,126.953034,터널,1
낙성대터널,37.4689895,126.963627,터널,1
송파나루 지하차도,37.5120695,127.1037905,터널,1
종합운동장지하차도,37.5172435,127.077572,터널,1
동남로 지하보차도,37.5363325,127.15166,터널,1
개화터널,37.5857235,126.804541,터널,1
불암산터널,37.6724225,127.098333,터널,1
수락산터널,37.684737,127.071454,터널,1
세곡터널,37.457080000000005,127.09516,터널,1
중랑IC1지하차도,37.61094,127.115192,터널,1
갈매지하차도,37.6200295,127.113311,터널,1
국제선방향 지하차도,37.5618325,126.8064345,터널,1
국제선진입 지하차도,37.566617,126.8044685,터널,1
하늘길 지하차도,37.562602,126.7999355,터널,1
개화 지하차도,37.5752725,126.8012445,터널,1
국내선 진입 지하차도,37.562464,126.799951,터널,1
인천공항방향 지하차도,37.5676065,126.804858,터널,1
