name,latitude,longitude,tag,score
성산고가차도,37.568886000000006,126.905984,교량,1
소월고가차도,37.5436145,127.001597,교량,1
욱천고가차도,37.535064000000006,126.9686595,교량,1
한강로다리,37.5227255,126.9623185,교량,1
한남2고가차도,37.533455,127.0076485,교량,1
현저고가차도,37.5717705,126.9598995,교량,1
안암교,37.576948,127.027704,교량,1
제2마장교,37.568582500000005,127.0467115,교량,1
군자교,37.5601005,127.07196,교량,1
성동교,37.5527885,127.0438755,교량,1
전농교,37.563898,127.0566935,교량,1
동진교,37.573933,127.028064,교량,1
제1제기교,37.5865695,127.0364245,교량,1
제2제기교,37.5881975,127.037294,교량,1
종암교,37.5912805,127.038795,교량,1
먹골교,37.620099,127.085139,교량,1
신내교,37.6132195,127.1013175,교량,1
장평교,37.5718685,127.07818,교량,1
청량제1고가차도,37.587927,127.054685,교량,1
청량제2고가차도,37.585454,127.0519575,교량,1
행당고가차도,37.5581025,127.0392275,교량,1
이문고가교,37.602135,127.0674085,교량,1
뚝섬고가차도,37.5380425,127.043595,교량,1
신답고가차도,37.57095,127.049788,교량,1
살곶이화해교,37.553934,127.0456875,교량,1
정릉천교,37.5723025,127.0355545,교량,1
장안교,37.5805355,127.0767855,교량,1
금호고가차도,37.5446975,127.024499,교량,1
안양천교,37.55416099999999,126.876802,교량,1
난지교,37.575769,126.86151,교량,1
고덕천교,37.570769,127.1577705,교량,1
성내천교,37.52403700000001,127.101762,교량,1
반포천교,37.505496,126.978562,교량,1
난지중앙연결 브릿지,37.5678275,126.878276,교량,1
만초천교,37.530184000000006,126.9516895,교량,1
홍제천교,37.5588425,126.892295,교량,1
봉원천교,37.543263,126.929285,교량,1
중랑천교,37.5452565,127.031076,교량,1
동빙고다리,37.5202965,126.996144,교량,1
두모교,37.531009,127.010778,교량,1
반포북단교,37.5195325,126.9941995,교량,1
서빙고고가차도,37.523601,127.00153,교량,1
서빙고다리,37.516324,126.9863795,교량,1
새남터다리,37.525047,126.95421,교량,1
뚝도1교,37.55089,127.039761,교량,1
뚝도2교,37.551241000000005,127.0406665,교량,1
군자하단IC교,37.557443,127.0694295,교량,1
송정교,37.5546775,127.0667785,교량,1
아차산대교,37.555603000000005,127.114238,교량,1
자양고가교,37.5290635,127.08894,교량,1
중랑상단IC교,37.5956925,127.0695365,교량,1
군자상단IC교,37.563578,127.0741575,교량,1
중랑하단IC교,37.589646,127.0709795,교량,1
면목천교,37.5768955,127.078913,교량,1
묵동천교,37.61546,127.0722455,교량,1
신내1교,37.615896,127.1023775,교량,1
월릉I.C 화랑로 접속램프,37.615789500000005,127.072853,교량,1
돌곶이교,37.6137185,127.070678,교량,1
월릉하단IC교,37.611357,127.0715955,교량,1
북부고가교,37.6062795,127.0155765,교량,1
공대천교,37.6247015,127.0702325,교량,1
월릉상단IC교,37.6199095,127.071117,교량,1
당현4교,37.638255,127.0593655,교량,1
수락고가교,37.678501,127.051471,교량,1
망원1교,37.55959,126.8932715,교량,1
망원2교,37.5592045,126.8928025,교량,1
망원3교,37.559183,126.8926455,교량,1
망원4교,37.5591065,126.892561,교량,1
망원5교,37.559017,126.8924295,교량,1
홍제천고가교,37.558235,126.8969515,교량,1
염창IC교,37.5512825,126.8787865,교량,1
염창교,37.5533935,126.877049,교량,1
노량대교,37.5110925,126.9623875,교량,1
동작교,37.504264500000005,126.979247,교량,1
내곡IC,37.458559,127.0752875,교량,1
동작2교,37.5046035,126.978896,교량,1
반포대교통과교,37.519031,126.9942475,교량,1
신동작2교,37.5046375,126.9788975,교량,1
서초3교,37.487382,127.0245645,교량,1
서초교,37.501466,127.0192115,교량,1
양재천교,37.4716625,127.032183,교량,1
신사1고가,37.520089,127.017787,교량,1
신사2고가,37.514986,127.015492,교량,1
탄천2고가교,37.5092655,127.0752305,교량,1
탄천1고가교,37.480406,127.114356,교량,1
한남대교남단2교,37.524469,127.017082,교량,1
청담1교,37.51829,127.067729,교량,1
잠원고가교,37.5191035,127.015028,교량,1
