name,latitude,longitude,tag,score
혈액관리본부,37.560131,126.988065,혈액원,1
서울중앙혈액원,37.548035,126.870758,혈액원,1
서울남부혈액원,37.4821572,127.0488018,혈액원,1
서울동부혈액원,37.6470903,127.0619121,혈액원,1
중앙혈액검사센터,37.5484544,126.8712658,혈액검사센터,1
365엠씨(mc)병원,37.4929905549467,127.014115205707,병원,1
9988병원,37.5586057086894,127.037479052118,병원,1
가자연세병원,37.5689948368822,126.916604435974,병원,1
가톨릭대학교여의도성모병원,37.51827233800711,126.93673129599132,병원,1
가톨릭대학교은평성모병원,37.63360840972685,126.91615048739686,병원,1
강남초이스병원,37.4813226832698,126.949595277943,병원,1
강남고려병원,37.4856188363947,126.956781703053,병원,1
강남구보건소,37.51630311339761,127.04227756939837,병원,1
강남베드로병원,37.48561217992573,127.0395873429168,병원,1
리워크병원,37.4987777513439,127.120406004335,병원,1
마디세상병원,37.6099151597192,127.078189221962,병원,1
리워크병원,37.4987750506364,127.120403738244,병원,1
맑은수병원,37.5638839349002,127.065546531255,병원,1
마디병원,37.51768714133574,127.05116929123048,병원,1
강남수병원,37.5013402409902,127.086157841705,병원,1
강남유나이티드병원,37.4849629812617,127.035096207425,병원,1
강남을지대학교병원,37.5194081037449,127.028627227383,병원,1
강남정신보건센터,37.49011152191763,127.08468390510512,병원,1
강남제이에스병원,37.4899230700564,127.033722299153,병원,1
강남지인병원,37.5128025510754,127.03506818071,병원,1
강남초이스병원,37.5047949131565,127.048457476412,병원,1
바른걸음병원,37.5023455834177,127.094296838722,병원,1
강남힐병원,37.4816513439454,126.911648078471,병원,1
강남힘찬병원,37.5075933501505,127.109884689423,병원,1
강동경희대학교의대병원,37.5520459324005,127.157084787845,병원,1
강동구보건소,37.529263209330765,127.12554877923408,병원,1
방위사업청,37.54334256470464,126.97957777516554,병원,1
강동아너스힐병원,37.5365804216026,127.139245055939,병원,1
강동연세병원,37.5467610506714,127.126626265578,병원,1
강북21세기병원,37.5940484210525,127.085631420521,병원,1
강북구보건소,37.63214337997896,127.03884474673563,병원,1
강북삼성병원,37.56849763123383,126.96793805451702,병원,1
강북연세병원,37.6191955674915,127.075487711537,병원,1
강북우리병원,37.6425448823211,127.022634105373,병원,1
강북으뜸병원,37.6254205559935,127.026184524499,병원,1
강북정신보건센터,37.61997268085828,127.01652174288252,병원,1
강서바른세상병원,37.5661373795288,126.811603359943,병원,1
강서송도병원,37.5584986162827,126.842791205411,병원,1
강서정신보건센터,37.54966701840629,126.8682526701215,병원,1
강서케이병원,37.5373576230977,126.836699017573,병원,1
강서푸른꿈성모어린이병원,37.5592796685251,126.84571196058,병원,1
강철병원,37.50234558341771,127.09429683872202,병원,1
서울선병원,37.59862470094662,127.09362576772811,병원,1
서울안강병원,37.4970871925109,127.044978178433,병원,1
건양의료재단김안과병원,37.519736114287,126.90148410024,병원,1
건국대학교병원,37.54084479467721,127.0721229093036,병원,1
서울특별시서울의료원강남분원,37.5130302373,127.0666575565,병원,1
경찰병원,37.49641321356079,127.123487935032,병원,1
서울퍼스트병원,37.4862851623719,126.941200194149,병원,1
경희대학교병원,37.5938765502235,127.05183223390304,병원,1
송파한성병원,37.5097173440263,127.113821567855,병원,1
예작병원,37.49237962613535,127.04225503497489,병원,1
의료법인제일의료재단제일병원,37.56136522685123,126.99928514459435,병원,1
123스텝업병원,37.5373919942118,127.123494493623,병원,1
고도일병원,37.50701445806,127.0227028296,병원,1
고려대학교의과대학부속구로병원,37.49211114525054,126.8847449363546,병원,1
