name,latitude,longitude,tag,score
KT 혜화국사,37.577188,127.001504,통신망,1
KT 구로국사,37.481017,126.902866,통신망,1
LGU+상암교환국,37.582549,126.886486,통신망,1
LGU+ 마곡국사,37.561998,126.834665,통신망,1
SK브로드밴드동작종합정보센터,37.496471,126.915051,통신망,1
SKT 보라매사옥 ,37.492235,126.926127,통신망,1
SKT 성수사옥,37.546313,127.062777,통신망,1
한국은행,37.554914,126.920527,금융,1
산업은행,37.527901,126.920789,금융,1
한국수출입은행,37.528724,126.923428,금융,1
금융결재원,37.500442,127.038184,금융,1
코스콤,37.521861,126.928489,금융,1
한국예탁결제원,37.521439,126.928573,금융,1
카카오뱅크,37.395455126629855,127.112119228848,금융,1
중소기업은행,37.565705488203456,126.9870840173628,금융,1
국민은행,37.5193481052768,126.927287230751,금융,1
대구은행,35.859108552631845,128.61479146706512,금융,1
경남은행,35.2304262172918,128.576951454583,금융,1
케이뱅크은행,37.56617738516894,126.99731740671156,금융,1
한국스탠다드차타드은행,37.57108113605887,126.9824816306474,금융,1
신한은행,37.5611200882823,126.974574809438,금융,1
농협은행,37.56576933064012,126.96762569044095,금융,1
우리은행,37.55944556203258,126.98175547982936,금융,1
부산은행,35.1454371730607,129.066130331507,금융,1
한국산업은행,37.52702144174276,126.9209003615532,금융,1
수협은행,37.51638161363423,127.10547910392349,금융,1
광주은행,35.154978722941294,126.91295575149402,금융,1
한국씨티은행,37.56089877883713,126.9811745038567,금융,1
하나은행,37.566491371702,126.981866951611,금융,1
전북은행,35.83995529167479,127.13174419032472,금융,1
제주은행,33.4851182467418,126.479348514379,금융,1
