name,latitude,longitude,tag,score
(주)우미정보기술,37.5123391735132,127.031856368789,산업시설,1
(주)스마일서브,37.4684624277845,126.884647231561,산업시설,1
(주)누리봄,37.478622634321,126.880983820832,산업시설,1
(주)태화에프앤티,37.466834192886,126.887999661463,산업시설,1
(주)한메가,37.4783646710918,126.879380178011,산업시설,1
(주)세일 서울지점,37.4860566025335,126.894669265147,산업시설,1
(주)제이에스코퍼레이션,37.4944812696345,127.082843126301,산업시설,1
건아정보기술(주),37.5276490332824,127.118292378894,산업시설,1
유니트아이엔씨(주),37.4821079378772,126.895281502292,산업시설,1
(주)케이씨이아이,37.4833895421043,126.896519918476,산업시설,1
(주)우전,37.4686304209678,126.885155776768,산업시설,1
(주)하해,37.4779696398014,126.886068548417,산업시설,1
동양피엔에프(주),37.4738866647292,126.885456361765,산업시설,1
잘만테크(주),37.4783646710918,126.879380178011,산업시설,1
(주)우심시스템,37.4783646710918,126.879380178011,산업시설,1
(주)웰크론,37.4828854588441,126.893312881423,산업시설,1
마이크로인스펙션(주),37.4809561658749,126.877033278608,산업시설,1
(주)서울스탠다드,37.4857830768497,126.878280649919,산업시설,1
센시리온오토모티브솔루션즈코리아,37.4825015514453,126.894429926307,산업시설,1
(주)이큐브랩,37.4835695693308,126.895502765348,산업시설,1
삼화통신공업(주),37.4671842470889,126.895997518874,산업시설,1
(주)제이앤유글로벌,37.4816775163738,126.884814375735,산업시설,1
이노뎁(주),37.4859108732943,126.891541999768,산업시설,1
이노뎁(주),37.4859108732943,126.891541999768,산업시설,1
(주)신영프레시젼,37.4694637789206,126.891069731536,산업시설,1
펜타시큐리티시스템(주),37.5236280040091,126.925481896981,산업시설,1
(주)컴퓨존,37.4743852202431,126.888307989622,산업시설,1
주홍정보통신(주),37.4950959654807,127.122426977874,산업시설,1
(주)사운드솔루션,37.5147464245043,126.897536835727,산업시설,1
기산전자(주),37.5428736046894,127.060407559813,산업시설,1
(주)GBSTYLE,37.4846302643031,127.118322322397,산업시설,1
현광전자통신(주),37.5757683975316,127.072376813683,산업시설,1
(주)아이보리,37.5920306856119,127.067994077072,산업시설,1
(주)대성텔레콤,37.5161003058556,126.886815410375,산업시설,1
에스큐아이소프트(주),37.5161003058556,126.886815410375,산업시설,1
(주)에스테크윈,37.5372640733581,126.839837884836,산업시설,1
(주)세일엠텍,37.4934080477161,126.838923590252,산업시설,1
세종기술(주),37.4808125646967,126.892678392752,산업시설,1
승일하이테크,37.4810758439164,126.886418278694,산업시설,1
롯데정보통신(주),37.4842973666126,126.876076918771,산업시설,1
아이모스시스템(주),37.4802275551346,126.881027516845,산업시설,1
아이디패스,37.4844978892408,126.878992112173,산업시설,1
(주)브이비엠,37.5056701473067,126.877554625583,산업시설,1
(주)대성하이테크전자,37.5637547781595,126.853091955234,산업시설,1
(주)모비트론,37.5609643758115,126.862889794292,산업시설,1
대화유공압,37.5038944501181,126.873875251638,산업시설,1
이피네트시스템즈(주),37.4767541059774,126.885806750581,산업시설,1
(주)박전자,37.5028831974508,126.863452862503,산업시설,1
코위버(주),37.5648454076579,126.83891206438,산업시설,1
(주)윈미디텍,37.5147464245043,126.897536835727,산업시설,1
(주)테크데이타피에스,37.533826398257,126.950874431791,산업시설,1
국도화학(주),37.4737240748633,126.881120691809,산업시설,1
(주)케이디넷,37.4837421726915,126.892556275585,산업시설,1
부건에프엔씨(주),37.4779696398014,126.886068548417,산업시설,1
케이투코리아(주),37.5465854117159,127.060834904701,산업시설,1
(주)조이리즈,37.5427827064636,127.058047089933,산업시설,1
(주)브리지텍,37.5238640247561,126.924142368161,산업시설,1
동명양행(주),37.6645290326582,127.039435204061,산업시설,1
(주)한류에이아이센터,37.5426958782317,127.045205280472,산업시설,1
(주)케이티앤씨,37.5736944235162,126.809275027818,산업시설,1
창남뷰컴(주),37.5544746622723,126.838838533459,산업시설,1
(주)세진티앤엠,37.5609643758115,126.862889794292,산업시설,1
(주)광원어패럴,37.5822159200673,126.998215183374,산업시설,1
(주)두루모아,37.5835512948459,126.908917826396,산업시설,1
(주)엠티아이,37.4973590886004,127.133352250049,산업시설,1
(주)부래당,37.5453495351018,127.060084793931,산업시설,1
아주양말(주),37.5445090793917,127.053537884952,산업시설,1
(주)성림텍스타일러즈,37.5454662326471,127.049566601494,산업시설,1
삼원정공(주),37.5410855975018,127.054618298086,산업시설,1
(주)비비유통,37.5441989082267,127.048649422366,산업시설,1
(주)대륭,37.5421774496407,127.062566302193,산업시설,1
(주)포시,37.5445211240304,127.059793768654,산업시설,1
(주)정우섬유,37.5448500645714,127.060879662711,산업시설,1
주식회사 에이치케이,37.5561536478593,127.071605002487,산업시설,1
풍국기업(주),37.5420723828539,127.057629343657,산업시설,1
애사실업(주),37.5429341453987,127.062497570875,산업시설,1
(주)도진어패럴,37.5474862821389,127.065779880502,산업시설,1
(주)아이커머,37.5147464245043,126.897536835727,산업시설,1
(주)한영캉가루,37.5626135312461,127.075921464371,산업시설,1
한일피복공업(주),37.5458428080295,127.04564872643,산업시설,1
(주)어레인지,37.5454662326471,127.049566601494,산업시설,1
세라제화(주),37.5401445316643,127.059946194496,산업시설,1
좋은어패럴,37.52413808054,127.130704673714,산업시설,1
(주)아트랑,37.5982855948862,127.072458295833,산업시설,1
유니메이드,37.606936398446,127.106013530539,산업시설,1
창대어패럴,37.6170797479262,127.079109426658,산업시설,1
부일머트리얼공업(주),37.5434788334623,127.045004223706,산업시설,1
와이앤드에스패션(주),37.5662776657547,127.065610203839,산업시설,1
(주)루치아노,37.5477102587413,127.051466260849,산업시설,1
(주)정원엔시스,37.5196830348178,127.019635930303,산업시설,1
(주)세이퍼존,37.4742216639032,126.881082370861,산업시설,1
(주)행자원,37.5059599569618,127.03937154842,산업시설,1
주빈디앤에스,37.6008756801519,126.915745819235,산업시설,1
(주)에프티앤,37.4851717992188,126.892751304432,산업시설,1
(주)에이픽스,37.4852607302207,126.877464812011,산업시설,1
건영섬유(주),37.4916358646922,126.980076735611,산업시설,1
(주)두손씨에스티,37.4759973021269,126.88613236531,산업시설,1
노아에스앤씨(주),37.474706676466,126.882341560662,산업시설,1
(주)안세기술,37.4816105919768,126.893479312123,산업시설,1
(주)유로상사,37.4816105919768,126.893479312123,산업시설,1
(주)잉카인터넷,37.4816105919768,126.893479312123,산업시설,1
(주)씨유박스,37.4810758439164,126.886418278694,산업시설,1
(주)동한피앤에스,37.5667831540313,126.842500328339,산업시설,1
키스텔주식회사,37.5147464245043,126.897536835727,산업시설,1
티에이케이텍스타일(주),37.4844869911182,126.894506052909,산업시설,1
(주)이즈파크,37.4781692344362,126.881599455022,산업시설,1
에너지움(주),37.466834192886,126.887999661463,산업시설,1
헨켈코리아(유) 전자재료사업부지점,37.4684624277845,126.884647231561,산업시설,1
(주)루트온플러스,37.510463649937,126.910705327173,산업시설,1
에이엔비,37.473229825829,126.883975854182,산업시설,1
씨에프씨(주),37.473229825829,126.883975854182,산업시설,1
(주)푸른기술 가산공장,37.478622634321,126.880983820832,산업시설,1
주식회사 코라솔,37.5539469987985,126.968324430852,산업시설,1
(주)카이인터네셔널,37.4682800341048,126.886196862202,산업시설,1
(주)이슬림코리아,37.4696780474214,126.88425457098,산업시설,1
(주)모니터랩,37.4846765685379,126.892512650634,산업시설,1
(주)베이넥스,37.5308112501685,126.898319035004,산업시설,1
희림상사,37.5333736526512,126.973773583633,산업시설,1
올래디오(주),37.466406498967,126.886130748436,산업시설,1
영창실리테크(주),37.4658737323871,126.890809752989,산업시설,1
엘비엘통상(주),37.4658075917284,126.897025359242,산업시설,1
(주)영일프레시젼,37.4670349513968,126.889641831569,산업시설,1
(주)손엔아크,37.465030244929,126.890462487001,산업시설,1
(주)노아종합상사,37.4585736368171,126.898164872647,산업시설,1
제이제이툴스(주),37.4701747249529,126.893295791972,산업시설,1
금호덴탈제약(주),37.4722570717096,126.896255022316,산업시설,1
진명씨엔씨(주),37.4662373296233,126.889784528458,산업시설,1
(주)근영패션,37.4533714129597,126.899054041942,산업시설,1
삼양모피(주),37.4668561288663,126.889768472727,산업시설,1
(주)로옴코리아,37.4790834744407,126.880958104129,산업시설,1
(주)신영와코루,37.4749215780663,126.88454471566,산업시설,1
(주)거봉,37.4812044944609,126.876180729249,산업시설,1
(주)씨앤비텍,37.4816775163738,126.884814375735,산업시설,1
한영정보통신(주),37.4848760150666,126.893767179903,산업시설,1
(주)대양디앤티,37.5067177269855,126.90077330066,산업시설,1
(주)카스모아이티,37.4839543151881,126.894103271526,산업시설,1
(주)와우기술,37.4377888958247,126.901379300909,산업시설,1
(주)유림인터내셔날,37.4816590599151,126.905888016012,산업시설,1
동해정보통신(주),37.493770961335,126.895406910107,산업시설,1
광익상사,37.4993535905239,126.897248574872,산업시설,1
(주)진코퍼레이션,37.4738866647292,126.885456361765,산업시설,1
(주)진도,37.47253908263,126.884405826672,산업시설,1
(주)우성아이앤씨,37.4698464758658,126.891797406473,산업시설,1
(주)아이펙,37.4692185133211,126.889120883889,산업시설,1
(주)유풍,37.4940486388709,126.883364570633,산업시설,1
아주산업(주)구로공장,37.4799534974765,126.877008239669,산업시설,1
(주)케이원정보통신,37.4704887760962,126.883978621361,산업시설,1
(주)케이원정보통신,37.4696780474214,126.88425457098,산업시설,1
