name,latitude,longitude,tag,score
기지국151,37.571742,127.012028,기지국,1
기지국152,37.573144,127.020139,기지국,1
기지국153,37.573689,127.012128,기지국,1
기지국154,37.567042,127.01345,기지국,1
기지국155,37.567667,127.012875,기지국,1
기지국156,37.567667,127.012875,기지국,1
기지국157,37.568139,127.019808,기지국,1
기지국158,37.574314,127.019069,기지국,1
기지국159,37.569428,127.014925,기지국,1
기지국160,37.566361,127.015869,기지국,1
기지국161,37.570067,127.011925,기지국,1
기지국162,37.568661,127.0119,기지국,1
기지국163,37.570108,127.014767,기지국,1
기지국164,37.569153,127.014972,기지국,1
기지국165,37.569153,127.014972,기지국,1
기지국166,37.569153,127.014972,기지국,1
기지국167,37.569153,127.014972,기지국,1
기지국168,37.572047,127.015986,기지국,1
기지국169,37.572047,127.015986,기지국,1
기지국170,37.572047,127.015986,기지국,1
기지국171,37.572047,127.015986,기지국,1
기지국172,37.572047,127.015986,기지국,1
기지국173,37.572047,127.015986,기지국,1
기지국174,37.572047,127.015986,기지국,1
기지국175,37.572047,127.015986,기지국,1
기지국176,37.567569,127.016114,기지국,1
기지국177,37.567569,127.016114,기지국,1
기지국178,37.567569,127.016114,기지국,1
기지국179,37.567569,127.016114,기지국,1
기지국180,37.567569,127.016114,기지국,1
기지국181,37.567569,127.016114,기지국,1
기지국182,37.567569,127.016114,기지국,1
기지국183,37.567569,127.016114,기지국,1
기지국184,37.571464,127.018778,기지국,1
기지국185,37.571611,127.011386,기지국,1
기지국186,37.571611,127.011386,기지국,1
기지국187,37.571611,127.011386,기지국,1
기지국188,37.571611,127.011386,기지국,1
기지국189,37.571611,127.011386,기지국,1
기지국190,37.571611,127.011386,기지국,1
기지국191,37.571611,127.011386,기지국,1
기지국192,37.573056,127.016064,기지국,1
기지국193,37.573056,127.016064,기지국,1
기지국194,37.573056,127.016064,기지국,1
기지국195,37.573056,127.016064,기지국,1
기지국196,37.573056,127.016064,기지국,1
기지국197,37.573056,127.016064,기지국,1
기지국198,37.573056,127.016064,기지국,1
기지국199,37.570183,127.016214,기지국,1
기지국200,37.570311,127.020719,기지국,1
기지국201,37.567706,127.016339,기지국,1
기지국202,37.574525,127.015942,기지국,1
기지국203,37.570606,127.013975,기지국,1
기지국204,37.571661,127.012958,기지국,1
기지국205,37.567708,127.013181,기지국,1
기지국206,37.572311,127.016233,기지국,1
기지국207,37.571489,127.016061,기지국,1
기지국208,37.572122,127.020672,기지국,1
기지국209,37.574583,127.015919,기지국,1
기지국210,37.567939,127.017331,기지국,1
기지국211,37.570611,127.013989,기지국,1
기지국212,37.573056,127.016064,기지국,1
기지국213,37.567358,127.013569,기지국,1
기지국214,37.572183,127.020672,기지국,1
기지국215,37.570792,127.011372,기지국,1
기지국216,37.570792,127.011372,기지국,1
기지국217,37.568661,127.0119,기지국,1
기지국218,37.568661,127.0119,기지국,1
기지국219,37.568661,127.0119,기지국,1
기지국220,37.574158,127.018117,기지국,1
기지국221,37.571772,127.011144,기지국,1
기지국222,37.570803,127.021447,기지국,1
기지국223,37.567383,127.013606,기지국,1
기지국224,37.566264,127.016131,기지국,1
기지국225,37.573658,127.013553,기지국,1
기지국226,37.568328,127.019533,기지국,1
기지국227,37.572311,127.016233,기지국,1
기지국228,37.572978,127.016383,기지국,1
기지국229,37.570483,127.011219,기지국,1
기지국230,37.574258,127.014247,기지국,1
기지국231,37.573506,127.008497,기지국,1
기지국232,37.573192,127.007572,기지국,1
기지국233,37.577003,127.011925,기지국,1
기지국234,37.571753,127.012028,기지국,1
기지국235,37.577778,127.008689,기지국,1
기지국236,37.572678,127.009583,기지국,1
기지국237,37.574725,127.007528,기지국,1
기지국238,37.573092,127.014808,기지국,1
기지국239,37.57005,127.010047,기지국,1
기지국240,37.575108,127.012472,기지국,1
기지국241,37.572747,127.013714,기지국,1
기지국242,37.576275,127.009886,기지국,1
기지국243,37.57635,127.008233,기지국,1
기지국244,37.575472,127.005503,기지국,1
기지국245,37.575631,127.015825,기지국,1
기지국246,37.571361,127.008333,기지국,1
기지국247,37.570067,127.011925,기지국,1
기지국248,37.570406,127.009533,기지국,1
기지국249,37.571772,127.011144,기지국,1
기지국250,37.572517,127.015267,기지국,1
기지국251,37.573842,127.016225,기지국,1
기지국252,37.570447,127.008944,기지국,1
기지국253,37.570447,127.008944,기지국,1
기지국254,37.570447,127.008944,기지국,1
기지국255,37.574122,127.016036,기지국,1
기지국256,37.571733,127.015186,기지국,1
기지국257,37.573617,127.012061,기지국,1
기지국258,37.570747,127.011347,기지국,1
기지국259,37.573975,127.009442,기지국,1
기지국260,37.576956,127.007161,기지국,1
기지국261,37.572189,127.015658,기지국,1
기지국262,37.573764,127.005967,기지국,1
기지국263,37.576275,127.009886,기지국,1
기지국264,37.572733,127.01395,기지국,1
기지국265,37.577394,127.007889,기지국,1
기지국266,37.571742,127.012028,기지국,1
기지국267,37.571397,127.010719,기지국,1
기지국268,37.573192,127.007572,기지국,1
기지국269,37.576928,127.007161,기지국,1
기지국270,37.573506,127.008497,기지국,1
기지국271,37.575108,127.012472,기지국,1
기지국272,37.577003,127.011925,기지국,1
기지국273,37.573689,127.012128,기지국,1
기지국274,37.573764,127.005967,기지국,1
기지국275,37.570056,127.010658,기지국,1
기지국276,37.571322,127.007881,기지국,1
기지국277,37.573992,127.009439,기지국,1
기지국278,37.573764,127.005967,기지국,1
기지국279,37.575606,127.015828,기지국,1
기지국280,37.575481,127.005503,기지국,1
기지국281,37.577778,127.008689,기지국,1
기지국282,37.570067,127.011925,기지국,1
기지국283,37.575722,127.012831,기지국,1
기지국284,37.571986,127.006808,기지국,1
기지국285,37.570522,127.009283,기지국,1
기지국286,37.570522,127.009283,기지국,1
기지국287,37.570522,127.009283,기지국,1
기지국288,37.570522,127.009283,기지국,1
기지국289,37.570522,127.009283,기지국,1
기지국290,37.570522,127.009283,기지국,1
기지국291,37.570522,127.009283,기지국,1
기지국292,37.570522,127.009283,기지국,1
기지국293,37.570522,127.009283,기지국,1
기지국294,37.570522,127.009283,기지국,1
기지국295,37.570522,127.009283,기지국,1
기지국296,37.570522,127.009283,기지국,1
기지국297,37.570522,127.009283,기지국,1
기지국298,37.570522,127.009283,기지국,1
기지국299,37.571611,127.011386,기지국,1
기지국300,37.571611,127.011386,기지국,1
기지국301,37.571611,127.011386,기지국,1
기지국302,37.571611,127.011386,기지국,1
기지국303,37.571611,127.011386,기지국,1
기지국304,37.571611,127.011386,기지국,1
기지국305,37.571611,127.011386,기지국,1
기지국306,37.573056,127.016064,기지국,1
기지국307,37.573056,127.016064,기지국,1
기지국308,37.573056,127.016064,기지국,1
기지국309,37.573056,127.016064,기지국,1
기지국310,37.573056,127.016064,기지국,1
기지국311,37.573056,127.016064,기지국,1
기지국312,37.573056,127.016064,기지국,1
기지국313,37.575958,127.0063,기지국,1
기지국314,37.574725,127.007528,기지국,1
기지국315,37.572678,127.009606,기지국,1
기지국316,37.574525,127.015942,기지국,1
